year,collno,date ,rm,reach,month,dom,yoy.alive,adult.alive,hatchery.alive,yoy.dead,adult.dead,hatchery.dead,total.alive,total.dead,total
2010,WJR10-948,8/28/2010,156.6,Isleta,8,28,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-948,8/28/2010,156.9,Isleta,8,28,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-948,8/28/2010,156.9,Isleta,8,28,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-948,8/28/2010,156.8,Isleta,8,28,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-948,8/28/2010,156.8,Isleta,8,28,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-948,8/28/2010,156.7,Isleta,8,28,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-948,8/28/2010,156.8,Isleta,8,28,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-948,8/28/2010,157,Isleta,8,28,0,0,0,NA,NA,NA,0,1,1
2010,WJR10-948,8/28/2010,157,Isleta,8,28,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-948,8/28/2010,157.1,Isleta,8,28,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-948,8/28/2010,157.2,Isleta,8,28,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-037,8/30/2010,157.1,Isleta,8,30,1,2,0,NA,NA,NA,3,0,3
2010,TPA10-037,8/30/2010,157.2,Isleta,8,30,7,12,0,NA,NA,NA,19,0,19
2010,TPA10-037,8/30/2010,157.2,Isleta,8,30,1,6,0,NA,NA,NA,7,0,7
2010,TPA10-037,8/30/2010,157.3,Isleta,8,30,3,12,0,NA,NA,NA,15,0,15
2010,TPA10-037,8/30/2010,157.4,Isleta,8,30,1,4,0,NA,NA,NA,5,0,5
2010,TPA10-037,8/30/2010,157.4,Isleta,8,30,0,2,0,NA,NA,NA,2,0,2
2010,TPA10-037,8/30/2010,157.5,Isleta,8,30,11,27,0,NA,NA,NA,38,0,38
2010,TPA10-037,8/30/2010,157.6,Isleta,8,30,0,5,0,NA,NA,NA,5,0,5
2010,TPA10-037,8/30/2010,157.7,Isleta,8,30,0,4,0,NA,NA,NA,4,0,4
2010,TPA10-037,8/30/2010,157.8,Isleta,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-037,8/30/2010,157.8,Isleta,8,30,0,7,0,NA,NA,NA,7,0,7
2010,TPA10-037,8/30/2010,157.9,Isleta,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-037,8/30/2010,157.9,Isleta,8,30,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-038,8/30/2010,74.2,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,74.3,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,74.4,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,74.5,San Acacia,8,30,0,0,0,NA,NA,NA,0,1,1
2010,TPA10-038,8/30/2010,74.6,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,74.7,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,74.8,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,74.9,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,75,San Acacia,8,30,1,0,0,NA,NA,NA,1,0,1
2010,TPA10-038,8/30/2010,75,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,75.1,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,75.1,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,75.1,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,75.2,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,75.3,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,75.3,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,75.4,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,75.4,San Acacia,8,30,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-038,8/30/2010,75.5,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,75.5,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,75.5,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-038,8/30/2010,75.6,San Acacia,8,30,1,0,0,NA,NA,NA,1,0,1
2010,TPA10-038,8/30/2010,75.6,San Acacia,8,30,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-039,8/31/2010,74.8,San Acacia,8,31,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-039,8/31/2010,75.8,San Acacia,8,31,3,0,0,NA,NA,NA,3,0,3
2010,TPA10-039,8/31/2010,75.8,San Acacia,8,31,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-039,8/31/2010,75.9,San Acacia,8,31,1,2,0,NA,NA,NA,3,0,3
2010,TPA10-039,8/31/2010,76,San Acacia,8,31,1,0,0,NA,NA,NA,1,0,1
2010,TPA10-039,8/31/2010,76.1,San Acacia,8,31,1,0,0,NA,NA,NA,1,0,1
2010,TPA10-039,8/31/2010,76.2,San Acacia,8,31,2,1,0,NA,NA,NA,3,0,3
2010,TPA10-039,8/31/2010,76.3,San Acacia,8,31,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-039,8/31/2010,76.4,San Acacia,8,31,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-039,8/31/2010,76.5,San Acacia,8,31,0,3,0,NA,NA,NA,3,0,3
2010,TPA10-039,8/31/2010,76.7,San Acacia,8,31,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-039,8/31/2010,76.8,San Acacia,8,31,1,2,0,NA,NA,NA,3,0,3
2010,TPA10-039,8/31/2010,77,San Acacia,8,31,3,0,0,NA,NA,NA,3,0,3
2010,TPA10-039,8/31/2010,77.1,San Acacia,8,31,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-039,8/31/2010,77.1,San Acacia,8,31,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-039,8/31/2010,77.3,San Acacia,8,31,7,3,0,NA,NA,NA,10,0,10
2010,TPA10-039,8/31/2010,77.4,San Acacia,8,31,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-039,8/31/2010,77.6,San Acacia,8,31,44,7,0,NA,NA,NA,51,0,51
2010,TPA10-039,8/31/2010,77.8,San Acacia,8,31,1,2,0,NA,NA,NA,3,0,3
2010,TPA10-039,8/31/2010,77.9,San Acacia,8,31,43,8,0,NA,NA,NA,51,0,51
2010,TPA10-039,8/31/2010,77.9,San Acacia,8,31,3,0,0,NA,NA,NA,3,0,3
2010,TPA10-039,8/31/2010,78,San Acacia,8,31,5,3,0,NA,NA,NA,8,0,8
2010,TPA10-039,8/31/2010,78,San Acacia,8,31,1,1,0,NA,NA,NA,2,0,2
2010,TPA10-039,8/31/2010,78,San Acacia,8,31,27,0,0,NA,NA,NA,27,0,27
2010,TPA10-039,8/31/2010,78.1,San Acacia,8,31,2,1,0,NA,NA,NA,3,0,3
2010,TPA10-039,8/31/2010,78.2,San Acacia,8,31,97,13,0,NA,NA,NA,110,0,110
2010,TPA10-039,8/31/2010,78.2,San Acacia,8,31,10,3,0,NA,NA,NA,13,0,13
2010,TPA10-039,8/31/2010,78.4,San Acacia,8,31,69,4,0,NA,NA,NA,73,1,74
2010,TPA10-039,8/31/2010,78.4,San Acacia,8,31,71,11,0,NA,NA,NA,82,0,82
2010,TPA10-039,8/31/2010,78.6,San Acacia,8,31,3,0,0,NA,NA,NA,3,0,3
2010,TPA10-039,8/31/2010,78.6,San Acacia,8,31,183,19,0,NA,NA,NA,202,0,202
2010,TPA10-039,8/31/2010,78.7,San Acacia,8,31,300,10,0,NA,NA,NA,310,0,310
2010,TPA10-039,8/31/2010,78.8,San Acacia,8,31,1,0,0,NA,NA,NA,1,0,1
2010,TPA10-039,8/31/2010,78.8,San Acacia,8,31,57,3,0,NA,NA,NA,60,0,60
2010,TPA10-039,8/31/2010,79.1,San Acacia,8,31,88,5,0,NA,NA,NA,93,0,93
2010,TPA10-039,8/31/2010,79.1,San Acacia,8,31,190,8,0,NA,NA,NA,198,0,198
2010,TPA10-040,9/2/2010,74.7,San Acacia,9,2,1,0,0,NA,NA,NA,1,0,1
2010,TPA10-040,9/2/2010,74.7,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,74.8,San Acacia,9,2,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-040,9/2/2010,74.9,San Acacia,9,2,1,0,0,NA,NA,NA,1,0,1
2010,TPA10-040,9/2/2010,75,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,75,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,75.1,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,75.1,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,75.1,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,75.2,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,75.3,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,75.4,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,75.4,San Acacia,9,2,2,2,0,NA,NA,NA,4,0,4
2010,TPA10-040,9/2/2010,75.5,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,75.5,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,75.5,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,75.6,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,75.7,San Acacia,9,2,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-040,9/2/2010,75.7,San Acacia,9,2,5,3,0,NA,NA,NA,8,0,8
2010,TPA10-040,9/2/2010,75.8,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,75.9,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,75.9,San Acacia,9,2,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-040,9/2/2010,75.9,San Acacia,9,2,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-040,9/2/2010,76,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,76.1,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,76.1,San Acacia,9,2,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-040,9/2/2010,76.2,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,76.3,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,76.4,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,76.5,San Acacia,9,2,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-040,9/2/2010,76.7,San Acacia,9,2,1,3,0,NA,NA,NA,4,0,4
2010,TPA10-040,9/2/2010,76.8,San Acacia,9,2,3,1,0,NA,NA,NA,4,0,4
2010,TPA10-040,9/2/2010,76.9,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,77,San Acacia,9,2,8,3,0,NA,NA,NA,11,0,11
2010,TPA10-040,9/2/2010,77.1,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,77.1,San Acacia,9,2,5,3,0,NA,NA,NA,8,0,8
2010,TPA10-040,9/2/2010,77.3,San Acacia,9,2,13,0,0,NA,NA,NA,13,0,13
2010,TPA10-040,9/2/2010,77.4,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,77.4,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,77.6,San Acacia,9,2,0,3,0,NA,NA,NA,3,0,3
2010,TPA10-040,9/2/2010,77.6,San Acacia,9,2,4,4,0,NA,NA,NA,8,0,8
2010,TPA10-040,9/2/2010,77.6,San Acacia,9,2,1,0,0,NA,NA,NA,1,0,1
2010,TPA10-040,9/2/2010,77.9,San Acacia,9,2,11,2,0,NA,NA,NA,13,0,13
2010,TPA10-040,9/2/2010,77.9,San Acacia,9,2,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-040,9/2/2010,78,San Acacia,9,2,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-040,9/2/2010,78,San Acacia,9,2,3,1,0,NA,NA,NA,4,0,4
2010,TPA10-040,9/2/2010,78,San Acacia,9,2,1,0,0,NA,NA,NA,1,0,1
2010,TPA10-040,9/2/2010,78.1,San Acacia,9,2,14,2,0,NA,NA,NA,16,0,16
2010,TPA10-040,9/2/2010,78.2,San Acacia,9,2,1,0,0,NA,NA,NA,1,0,1
2010,TPA10-040,9/2/2010,78.3,San Acacia,9,2,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-040,9/2/2010,78.3,San Acacia,9,2,1,1,0,NA,NA,NA,2,0,2
2010,TPA10-040,9/2/2010,78.4,San Acacia,9,2,43,9,0,NA,NA,NA,52,0,52
2010,TPA10-041,9/3/2010,152.6,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,152.6,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,152.6,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,152.6,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,152.7,Isleta,9,3,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-041,9/3/2010,152.8,Isleta,9,3,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-041,9/3/2010,152.8,Isleta,9,3,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-041,9/3/2010,153.1,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,153.2,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,153.2,Isleta,9,3,7,11,0,NA,NA,NA,18,0,18
2010,TPA10-041,9/3/2010,153.3,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,153.4,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,153.4,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,153.5,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,153.6,Isleta,9,3,2,14,0,NA,NA,NA,16,0,16
2010,TPA10-041,9/3/2010,153.7,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,153.9,Isleta,9,3,0,6,0,NA,NA,NA,6,0,6
2010,TPA10-041,9/3/2010,154,Isleta,9,3,1,0,0,NA,NA,NA,1,0,1
2010,TPA10-041,9/3/2010,154,Isleta,9,3,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-041,9/3/2010,154.1,Isleta,9,3,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-041,9/3/2010,154.2,Isleta,9,3,0,3,0,NA,NA,NA,3,0,3
2010,TPA10-041,9/3/2010,154.4,Isleta,9,3,0,4,0,NA,NA,NA,4,0,4
2010,TPA10-041,9/3/2010,154.6,Isleta,9,3,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-041,9/3/2010,154.8,Isleta,9,3,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-041,9/3/2010,154.8,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,154.9,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,154.9,Isleta,9,3,1,1,0,NA,NA,NA,2,0,2
2010,TPA10-041,9/3/2010,155.1,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,155.1,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,155.3,Isleta,9,3,0,4,0,NA,NA,NA,4,0,4
2010,TPA10-041,9/3/2010,155.4,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,155.4,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,155.5,Isleta,9,3,2,1,0,NA,NA,NA,3,0,3
2010,TPA10-041,9/3/2010,155.7,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,155.9,Isleta,9,3,1,0,0,NA,NA,NA,1,0,1
2010,TPA10-041,9/3/2010,156,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,156,Isleta,9,3,0,2,0,NA,NA,NA,2,0,2
2010,TPA10-041,9/3/2010,156.1,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,156.2,Isleta,9,3,1,1,0,NA,NA,NA,2,0,2
2010,TPA10-041,9/3/2010,156.3,Isleta,9,3,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-041,9/3/2010,156.4,Isleta,9,3,0,0,0,NA,NA,NA,0,1,1
2010,TPA10-041,9/3/2010,NA,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,NA,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,NA,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,NA,Isleta,9,3,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-041,9/3/2010,NA,Isleta,9,3,0,3,0,NA,NA,NA,3,0,3
2010,TPA10-042,9/4/2010,NA,Isleta,9,4,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-042,9/4/2010,157.2,Isleta,9,4,5,13,0,NA,NA,NA,18,0,18
2010,TPA10-042,9/4/2010,NA,Isleta,9,4,1,1,0,NA,NA,NA,2,0,2
2010,TPA10-042,9/4/2010,NA,Isleta,9,4,1,4,0,NA,NA,NA,5,0,5
2010,TPA10-042,9/4/2010,NA,Isleta,9,4,1,0,0,NA,NA,NA,1,0,1
2010,TPA10-042,9/4/2010,NA,Isleta,9,4,1,1,0,NA,NA,NA,2,0,2
2010,TPA10-042,9/4/2010,NA,Isleta,9,4,1,9,0,NA,NA,NA,10,0,10
2010,TPA10-042,9/4/2010,NA,Isleta,9,4,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-042,9/4/2010,NA,Isleta,9,4,0,1,0,NA,NA,NA,1,0,1
2010,TPA10-042,9/4/2010,NA,Isleta,9,4,0,0,0,NA,NA,NA,0,0,0
2010,TPA10-042,9/4/2010,157.9,Isleta,9,4,0,15,0,NA,NA,NA,15,0,15
2010,TPA10-042,9/4/2010,158,Isleta,9,4,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-953,9/5/2010,157.9,Isleta,9,5,3,15,0,NA,NA,NA,18,7,25
2010,WJR10-953,9/5/2010,158,Isleta,9,5,4,10,0,NA,NA,NA,14,0,14
2010,WJR10-953,9/5/2010,158.1,Isleta,9,5,1,1,0,NA,NA,NA,2,0,2
2010,WJR10-953,9/5/2010,159.4,Isleta,9,5,0,1,0,NA,NA,NA,1,0,1
2010,WJR10-954,9/5/2010,78.6,San Acacia,9,5,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-954,9/5/2010,78.7,San Acacia,9,5,20,8,0,NA,NA,NA,28,0,28
2010,WJR10-954,9/5/2010,78.7,San Acacia,9,5,200,5,0,NA,NA,NA,205,0,205
2010,WJR10-954,9/5/2010,78.8,San Acacia,9,5,3,1,0,NA,NA,NA,4,0,4
2010,WJR10-954,9/5/2010,78.9,San Acacia,9,5,4,1,0,NA,NA,NA,5,0,5
2010,WJR10-954,9/5/2010,79,San Acacia,9,5,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-954,9/5/2010,79.1,San Acacia,9,5,13,0,0,NA,NA,NA,13,0,13
2010,WJR10-954,9/5/2010,79.2,San Acacia,9,5,1,0,0,NA,NA,NA,1,0,1
2010,WJR10-954,9/5/2010,79.4,San Acacia,9,5,15,9,0,NA,NA,NA,24,1,25
2010,WJR10-954,9/5/2010,79.4,San Acacia,9,5,9,6,0,NA,NA,NA,15,2,17
2010,WJR10-954,9/5/2010,79.6,San Acacia,9,5,40,8,0,NA,NA,NA,48,0,48
2010,WJR10-954,9/5/2010,79.7,San Acacia,9,5,24,15,0,NA,NA,NA,39,1,40
2010,WJR10-954,9/5/2010,79.8,San Acacia,9,5,232,63,0,NA,NA,NA,295,3,298
2010,WJR10-954,9/5/2010,79.9,San Acacia,9,5,3,5,0,NA,NA,NA,8,1,9
2010,WJR10-954,9/5/2010,80,San Acacia,9,5,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-954,9/5/2010,80.1,San Acacia,9,5,5,21,0,NA,NA,NA,26,0,26
2010,WJR10-954,9/5/2010,80.1,San Acacia,9,5,21,17,0,NA,NA,NA,38,4,42
2010,WJR10-954,9/5/2010,80.1,San Acacia,9,5,0,2,0,NA,NA,NA,2,0,2
2010,WJR10-954,9/5/2010,80.2,San Acacia,9,5,14,12,0,NA,NA,NA,26,0,26
2010,WJR10-954,9/5/2010,80.3,San Acacia,9,5,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-955,9/6/2010,80.3,San Acacia,9,6,4,1,0,NA,NA,NA,5,0,5
2010,WJR10-955,9/6/2010,80.3,San Acacia,9,6,0,1,0,NA,NA,NA,1,0,1
2010,WJR10-955,9/6/2010,80.5,San Acacia,9,6,91,5,0,NA,NA,NA,96,0,96
2010,WJR10-955,9/6/2010,80.6,San Acacia,9,6,7,3,0,NA,NA,NA,10,0,10
2010,WJR10-955,9/6/2010,80.7,San Acacia,9,6,2,0,0,NA,NA,NA,2,2,4
2010,WJR10-955,9/6/2010,80.7,San Acacia,9,6,42,21,0,NA,NA,NA,63,0,63
2010,WJR10-955,9/6/2010,80.8,San Acacia,9,6,138,20,0,NA,NA,NA,158,0,158
2010,WJR10-955,9/6/2010,80.9,San Acacia,9,6,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-955,9/6/2010,81,San Acacia,9,6,2,5,0,NA,NA,NA,7,0,7
2010,WJR10-955,9/6/2010,81,San Acacia,9,6,0,1,0,NA,NA,NA,1,0,1
2010,WJR10-955,9/6/2010,81.1,San Acacia,9,6,1,5,0,NA,NA,NA,6,0,6
2010,WJR10-955,9/6/2010,81.1,San Acacia,9,6,3,5,0,NA,NA,NA,8,0,8
2010,WJR10-955,9/6/2010,81.2,San Acacia,9,6,4,3,0,NA,NA,NA,7,0,7
2010,WJR10-955,9/6/2010,81.3,San Acacia,9,6,2,5,0,NA,NA,NA,7,0,7
2010,WJR10-955,9/6/2010,81.3,San Acacia,9,6,106,54,0,NA,NA,NA,160,0,160
2010,WJR10-955,9/6/2010,81.4,San Acacia,9,6,14,6,0,NA,NA,NA,20,0,20
2010,WJR10-955,9/6/2010,81.5,San Acacia,9,6,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-955,9/6/2010,81.6,San Acacia,9,6,17,14,0,NA,NA,NA,31,0,31
2010,WJR10-955,9/6/2010,81.7,San Acacia,9,6,9,11,0,NA,NA,NA,20,0,20
2010,WJR10-955,9/6/2010,81.7,San Acacia,9,6,110,71,0,NA,NA,NA,181,0,181
2010,WJR10-955,9/6/2010,81.9,San Acacia,9,6,3,0,0,NA,NA,NA,3,0,3
2010,WJR10-955,9/6/2010,82,San Acacia,9,6,0,0,0,NA,NA,NA,0,3,3
2010,WJR10-955,9/6/2010,82,San Acacia,9,6,0,4,0,NA,NA,NA,4,0,4
2010,WJR10-955,9/6/2010,82.3,San Acacia,9,6,4,0,0,NA,NA,NA,4,1,5
2010,WJR10-955,9/6/2010,82.4,San Acacia,9,6,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-955,9/6/2010,82.4,San Acacia,9,6,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-955,9/6/2010,82.4,San Acacia,9,6,1,4,0,NA,NA,NA,5,0,5
2010,WJR10-955,9/6/2010,82.4,San Acacia,9,6,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-955,9/6/2010,82.6,San Acacia,9,6,29,28,0,NA,NA,NA,57,2,59
2010,WJR10-955,9/6/2010,82.7,San Acacia,9,6,1,1,0,NA,NA,NA,2,0,2
2010,WJR10-955,9/6/2010,82.7,San Acacia,9,6,4,2,0,NA,NA,NA,6,0,6
2010,WJR10-955,9/6/2010,82.8,San Acacia,9,6,25,28,0,NA,NA,NA,53,0,53
2010,WJR10-955,9/6/2010,82.9,San Acacia,9,6,52,21,0,NA,NA,NA,73,0,73
2010,WJR10-955,9/6/2010,83,San Acacia,9,6,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-955,9/6/2010,83,San Acacia,9,6,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-955,9/6/2010,83.2,San Acacia,9,6,0,3,0,NA,NA,NA,3,0,3
2010,WJR10-955,9/6/2010,83.3,San Acacia,9,6,45,40,0,NA,NA,NA,85,1,86
2010,WJR10-955,9/6/2010,83.3,San Acacia,9,6,0,0,0,NA,NA,NA,0,5,5
2010,WJR10-955,9/6/2010,83.3,San Acacia,9,6,8,5,0,NA,NA,NA,13,1,14
2010,WJR10-955,9/6/2010,83.4,San Acacia,9,6,1,3,0,NA,NA,NA,4,8,12
2010,WJR10-955,9/6/2010,83.5,San Acacia,9,6,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-955,9/6/2010,83.7,San Acacia,9,6,6,3,0,NA,NA,NA,9,0,9
2010,WJR10-955,9/6/2010,83.7,San Acacia,9,6,3,5,0,NA,NA,NA,8,0,8
2010,WJR10-956,9/7/2010,82.4,San Acacia,9,7,20,18,0,NA,NA,NA,38,0,38
2010,WJR10-956,9/7/2010,82.4,San Acacia,9,7,200,119,0,NA,NA,NA,319,0,319
2010,WJR10-956,9/7/2010,83.8,San Acacia,9,7,8,10,0,NA,NA,NA,18,0,18
2010,WJR10-956,9/7/2010,83.8,San Acacia,9,7,0,0,0,NA,NA,NA,0,0,0
2010,WJR10-956,9/7/2010,83.9,San Acacia,9,7,31,23,0,NA,NA,NA,54,0,54
2010,WJR10-956,9/7/2010,83.9,San Acacia,9,7,4,11,0,NA,NA,NA,15,1,16
2010,WJR10-956,9/7/2010,84,San Acacia,9,7,2,5,0,NA,NA,NA,7,0,7
2010,WJR10-956,9/7/2010,84.1,San Acacia,9,7,17,28,0,NA,NA,NA,45,0,45
2010,WJR10-956,9/7/2010,84.2,San Acacia,9,7,23,16,0,NA,NA,NA,39,0,39
2010,WJR10-956,9/7/2010,84.3,San Acacia,9,7,24,6,0,NA,NA,NA,30,0,30
